file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,0,38,108,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,1,50,2748,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,2,69,2404,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,3,79,1754,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,4,80,3712,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,5,80,3178,56
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,6,96,2616,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,7,109,2016,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,8,155,661,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,9,151,412,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,10,153,2363,104
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,11,162,2782,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,12,197,3712,112
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,13,185,3067,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,14,186,348,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,15,208,1104,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,16,239,2193,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,17,237,2912,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,18,261,750,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,19,275,546,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,20,274,106,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,21,338,3378,128
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,22,297,303,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,23,306,1610,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,24,325,3675,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,25,325,3927,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,26,345,2146,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,27,329,3026,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,28,341,769,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,29,344,883,52
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,30,360,3122,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,31,390,241,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,32,395,1904,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,33,417,1234,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,34,415,3953,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,35,420,2451,105
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,36,443,2225,101
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,37,431,1009,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,38,437,3278,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,39,433,488,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,40,464,2699,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,41,475,3062,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,42,478,3790,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,43,481,416,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,44,489,1660,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,45,480,3438,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,46,498,3550,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,47,500,1988,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,48,500,326,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,49,516,749,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,50,521,140,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,51,564,2084,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,52,564,3409,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,53,552,450,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,54,565,829,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,55,610,2425,102
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,56,591,1882,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,57,609,903,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,58,594,1507,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,59,608,1216,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,60,607,1668,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,61,600,1368,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,62,652,1033,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,63,660,596,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,64,667,3470,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,65,677,3686,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,66,702,1704,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,67,707,1247,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,68,709,2670,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,69,710,529,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,70,735,1575,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,71,770,2214,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,72,792,3464,103
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,73,773,2119,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,74,791,1518,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,75,790,652,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,76,801,3094,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,77,830,854,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,78,834,2542,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,79,826,194,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.12.jpg,80,832,2802,57
