file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,0,64,1330,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,1,90,3523,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,2,98,511,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,3,92,2124,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,4,201,2874,161
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,5,152,1341,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,6,156,1251,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,7,165,354,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,8,213,3155,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,9,197,2522,56
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,10,222,1422,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,11,222,2268,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,12,228,269,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,13,243,2443,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,14,250,3576,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,15,294,1681,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,16,317,1480,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,17,329,2000,114
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,18,302,2606,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,19,302,1799,48
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,20,323,613,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,21,323,1259,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,22,348,59,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,23,428,3299,100
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,24,345,321,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,25,376,3184,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,26,357,4023,49
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,27,396,3480,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,28,440,1013,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,29,457,2221,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,30,494,135,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,31,517,396,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,32,545,853,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,33,541,1091,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,34,554,695,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,35,565,3811,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,36,585,3540,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,37,559,2043,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,38,595,2304,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,39,633,3048,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,40,658,325,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,41,713,1288,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,42,712,2551,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,43,724,3316,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,44,759,1104,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,45,766,3214,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,46,746,2691,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,47,780,3654,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,48,798,3931,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,49,783,1878,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,50,810,2877,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,51,818,1413,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,52,835,74,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,53,855,3028,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,54,1020,2968,113
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,55,907,1537,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,56,940,3850,117
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,57,939,1205,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,58,955,380,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,59,1003,3948,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,60,1003,3668,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,61,996,2664,52
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,62,1012,1950,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,63,1032,498,105
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,64,1047,1548,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,65,1082,1069,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,66,1115,3762,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,67,1106,2271,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,68,1102,1371,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,69,1114,93,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,70,1140,454,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,71,1239,3423,126
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,72,1215,2690,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,73,1217,1915,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,74,1219,3606,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,75,1235,2950,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,76,1231,823,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,77,1258,1308,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,78,1270,2560,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,79,1279,1058,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,80,1319,1732,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,81,1300,957,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,82,1305,3525,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,83,1318,426,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,84,1332,3618,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,85,1332,278,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,86,1347,2863,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,87,1368,2164,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,88,1367,3702,52
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,89,1391,2416,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,90,1417,3573,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,91,1411,1363,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,92,1423,4025,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,93,1410,2861,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,94,1424,2045,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,95,1431,3087,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-53.jpg,96,1446,2524,81
