file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,0,57,199,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,1,54,3184,56
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,2,53,2605,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,3,64,1327,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,4,77,3730,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,5,83,542,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,6,92,3569,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,7,99,859,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,8,118,2497,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,9,96,2257,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,10,108,2831,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,11,125,2927,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,12,125,3817,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,13,139,3182,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,14,156,2103,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,15,164,1859,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,16,168,1711,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,17,173,1603,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,18,181,3557,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,19,176,3911,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,20,185,2013,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,21,198,1758,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,22,200,2659,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,23,211,449,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,24,229,2528,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,25,264,2699,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,26,262,336,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,27,269,1635,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,28,268,3105,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,29,275,2421,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,30,305,4028,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,31,329,1543,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,32,315,781,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,33,309,3812,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,34,300,1914,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,35,311,2123,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,36,325,2243,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,37,325,2928,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,38,335,3320,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,39,349,1081,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,40,348,2439,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,41,374,3435,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,42,389,3195,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,43,391,1170,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,44,391,3976,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-33.jpg,45,383,2964,58
