file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,0,50,3157,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,1,55,2409,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,2,68,2128,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,3,63,2876,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,4,70,2230,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,5,88,3233,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,6,86,1759,56
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,7,98,1820,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,8,105,2702,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,9,133,636,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,10,153,2050,100
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,11,109,2498,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,12,122,812,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,13,143,203,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,14,159,955,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,15,156,2405,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,16,165,1020,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,17,152,3004,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,18,157,2617,52
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,19,170,869,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-42.jpg,20,183,3124,71
