file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,0,42,3557,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,1,40,1422,52
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,2,90,1731,112
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,3,100,1355,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,4,111,2322,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,5,119,1565,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,6,123,690,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,7,133,2952,102
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,8,137,1093,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,9,141,133,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,10,148,2086,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,11,189,3213,113
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,12,185,2823,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,13,287,2533,149
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,14,194,3764,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,15,220,172,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,16,220,1225,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,17,256,1574,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,18,296,1316,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,19,305,3086,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,20,350,1433,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,21,345,530,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,22,356,3593,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,23,383,3875,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,24,390,1754,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,25,397,2763,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,26,408,1307,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,27,429,758,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,28,441,3389,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,29,457,2941,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,30,468,422,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,31,497,1894,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,32,507,3053,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,33,515,1573,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,34,535,2503,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,35,577,286,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.61.jpg,36,571,3863,76
