file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,0,43,3169,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,1,45,3300,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,2,37,1090,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,3,54,1589,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,4,49,72,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,5,62,473,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,6,75,1470,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,7,82,262,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,8,81,2271,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,9,89,2660,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,10,106,898,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,11,108,1758,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,12,122,2088,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,13,130,3157,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,14,132,4009,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,15,133,349,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,16,139,1134,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,17,146,755,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,18,145,122,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,19,152,3522,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,20,166,2368,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,21,203,1421,104
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,22,161,1036,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,23,163,1935,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,24,173,3651,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,25,176,2970,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,26,194,330,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,27,212,3849,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,28,219,3293,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,29,250,3387,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade1\Image1-44.jpg,30,227,1244,62
