file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,0,123,84,122
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,1,86,1801,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,2,106,734,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,3,131,2171,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,4,133,490,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,5,170,2857,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,6,138,3006,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,7,215,1203,190
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,8,169,1449,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,9,184,1761,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,10,173,2514,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,11,205,3171,100
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,12,209,3489,113
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,13,195,3704,105
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,14,221,2283,120
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,15,227,691,98
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,16,217,885,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,17,215,549,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,18,314,779,147
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,19,239,3807,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,20,265,2035,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,21,304,1798,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-05.jpg,22,347,501,138
