file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,0,40,1394,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,1,75,963,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,2,76,789,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,3,97,2726,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,4,92,2200,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,5,99,1960,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,6,105,1204,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,7,132,60,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,8,128,1526,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,9,144,314,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,10,137,3198,50
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,11,169,495,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,12,190,3581,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,13,205,954,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,14,221,3898,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,15,229,2578,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,16,232,329,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,17,248,1955,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,18,258,1617,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,19,249,1252,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,20,266,2916,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,21,281,1375,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,22,288,3307,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,23,327,2673,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,24,345,1776,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,25,343,782,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,26,364,691,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,27,370,272,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,28,371,2834,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,29,374,962,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,30,377,1463,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,31,432,856,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,32,402,80,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,33,435,3655,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,34,452,1133,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,35,452,2526,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,36,463,3813,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,37,462,4020,49
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,38,508,2006,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,39,519,1709,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,40,527,689,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,41,536,3641,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,42,548,1027,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,43,554,3144,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,44,576,1497,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,45,584,3497,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,46,616,283,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,47,611,2325,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,48,626,110,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,49,657,708,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,50,665,3881,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,51,659,2690,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,52,677,3310,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,53,681,517,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,54,684,1760,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,55,730,1128,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,56,740,2419,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,57,734,3382,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,58,777,3249,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,59,775,3706,48
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,60,789,523,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,61,798,1301,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,62,823,3117,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,63,829,775,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,64,864,2080,121
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,65,865,650,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,66,886,1071,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,67,902,2708,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,68,912,3056,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,69,981,2074,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,70,1010,97,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,71,1022,3444,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,72,1030,2265,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,73,1055,2944,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,74,1033,2641,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,75,1049,2527,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,76,1063,2199,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,77,1082,345,105
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,78,1071,706,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,79,1085,1875,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,80,1107,3237,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,81,1123,2697,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,82,1135,1022,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,83,1134,3687,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,84,1147,83,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,85,1167,2018,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,86,1179,1135,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,87,1178,3831,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,88,1195,766,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,89,1230,108,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,90,1226,233,49
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,91,1249,2801,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,92,1264,3581,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,93,1264,4020,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,94,1288,3806,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,95,1333,2026,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,96,1338,987,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,97,1345,2970,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,98,1371,3855,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,99,1372,300,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,100,1369,2291,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,101,1380,3632,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.20.jpg,102,1388,1249,78
