file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,0,48,673,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,1,48,993,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,2,58,3078,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,3,137,1150,103
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,4,62,2189,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,5,87,3210,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,6,83,91,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,7,94,3414,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,8,87,415,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,9,85,1524,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,10,96,2296,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,11,118,3467,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,12,127,2644,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,13,143,947,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,14,152,1548,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,15,182,3541,101
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,16,164,2879,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,17,162,2753,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,18,152,1951,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,19,160,80,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,20,155,2359,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,21,168,2976,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,22,176,642,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,23,187,847,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,24,195,1362,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,25,224,383,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,26,244,2102,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,27,229,2932,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,28,212,789,51
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,29,283,276,101
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,30,232,2275,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,31,246,2693,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,32,260,3291,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,33,250,1698,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,34,268,484,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,35,287,1864,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,36,286,3507,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,37,294,1770,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,38,301,1090,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,39,304,2394,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,40,311,3903,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,41,308,1466,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,42,316,1019,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,43,358,1271,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,44,347,3432,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,45,338,943,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,46,355,2274,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,47,376,1697,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,48,361,2147,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,49,357,2544,46
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,50,369,2348,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,51,398,686,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,52,382,3516,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,53,377,580,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,54,422,130,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,55,397,1127,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,56,397,3273,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,57,420,2626,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,58,426,3338,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,59,457,3605,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,60,412,1066,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,61,431,858,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,62,447,3211,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,63,516,3123,123
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,64,442,2331,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,65,451,3485,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,66,458,2468,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,67,462,2218,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,68,485,3812,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,69,498,1977,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,70,481,1012,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,71,517,4002,101
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,72,500,584,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,73,498,3042,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,74,543,307,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,75,530,1587,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,76,524,3462,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,77,527,473,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,78,548,2461,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,79,555,2268,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,80,551,1445,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,81,581,3779,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,82,570,2761,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,83,582,2574,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,84,575,3039,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,85,585,3394,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,86,568,1697,46
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,87,592,1081,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,88,594,444,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,89,604,1986,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,90,640,350,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,91,610,1574,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,92,657,3617,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,93,652,2394,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,94,647,3204,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,95,647,3762,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,96,663,3920,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,97,638,897,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,98,647,3075,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,99,666,3533,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,100,642,2789,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,101,667,702,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,102,658,2642,105
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,103,706,3116,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,104,706,1572,49
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,105,737,3801,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,106,786,2813,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,107,779,538,106
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,108,753,2713,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,109,803,402,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,110,773,3132,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,111,815,3007,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,112,825,3900,107
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,113,817,712,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,114,831,2397,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,115,830,1785,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,116,849,640,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,117,852,293,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,118,855,3227,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,119,864,3063,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,120,866,2661,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,121,906,3283,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,122,892,858,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,123,891,3855,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,124,908,966,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,125,904,3544,102
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,126,893,1725,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,127,900,2147,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,128,907,1821,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,129,927,87,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,130,938,2346,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,131,934,2897,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,132,930,3054,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,133,941,262,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,134,952,537,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,135,939,3762,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,136,959,782,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,137,974,3878,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,138,974,2492,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,139,985,1862,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,140,987,3663,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,141,1001,3797,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,142,1007,3023,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,143,1002,2715,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,144,1004,3246,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,145,1031,391,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,146,1026,2913,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,147,1029,495,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,148,1056,1502,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,149,1072,2766,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,150,1102,832,110
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,151,1070,3952,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,152,1060,3238,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,153,1079,3050,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,154,1074,3739,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,155,1091,252,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,156,1101,2352,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,157,1106,1107,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,158,1111,3293,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,159,1104,1419,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,160,1137,3975,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,161,1177,403,103
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,162,1137,3776,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,163,1131,1683,48
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,164,1145,1029,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,165,1157,574,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,166,1154,2736,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,167,1155,1479,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,168,1163,2203,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,169,1164,1387,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,170,1158,295,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,171,1196,3084,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,172,1177,1624,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,173,1219,2573,103
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,174,1202,3239,119
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,175,1189,720,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,176,1253,3897,133
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,177,1237,2795,116
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,178,1268,3610,127
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,179,1217,2357,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,180,1226,2175,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,181,1246,1928,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,182,1235,2683,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,183,1278,490,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,184,1264,2303,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,185,1285,3048,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,186,1290,3789,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,187,1291,734,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,188,1296,3462,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,189,1353,1118,119
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,190,1282,2025,56
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,191,1297,1008,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,192,1292,1177,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,193,1300,1868,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,194,1304,1398,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,195,1312,1749,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,196,1361,854,116
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,197,1332,3269,109
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,198,1321,2248,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,199,1333,2808,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,200,1345,3717,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,201,1362,1845,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,202,1355,3958,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,203,1358,1915,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,204,1388,1656,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,205,1377,57,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,206,1446,663,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,207,1394,188,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,208,1395,3598,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-50.jpg,209,1405,2671,67
