file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,0,42,976,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,1,38,2220,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,2,85,2857,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,3,78,1575,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,4,88,3274,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,5,80,615,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,6,85,3515,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,7,96,1916,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,8,89,2345,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,9,98,1730,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,10,128,3745,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,11,126,2471,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,12,126,1042,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,13,151,433,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,14,147,3644,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,15,153,2129,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,16,153,756,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,17,192,2593,105
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,18,198,1645,104
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,19,172,1359,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,20,175,3890,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,21,174,2804,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,22,185,3386,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,23,197,2416,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,24,210,3177,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,25,226,138,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,26,254,3998,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,27,237,3530,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,28,243,2064,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,29,254,1890,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,30,244,3627,47
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,31,274,215,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,32,317,2722,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,33,308,3213,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,34,303,402,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,35,299,2847,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,36,296,2433,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-06.jpg,37,317,2521,71
