file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,0,79,342,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,1,105,2721,115
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,2,113,2539,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,3,139,120,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,4,154,1209,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,5,147,794,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,6,160,3800,102
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,7,157,1087,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,8,183,1403,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,9,301,3948,122
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,10,243,529,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,11,285,2986,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,12,279,62,101
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,13,307,2665,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,14,304,370,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,15,323,939,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,16,320,3566,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,17,365,3718,123
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,18,353,571,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,19,347,1454,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,20,377,2097,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,21,408,829,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-14.jpg,22,419,636,77
