file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,0,51,2050,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,1,65,167,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,2,79,3821,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,3,61,45,45
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,4,78,2000,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,5,84,1857,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,6,86,2223,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,7,135,1889,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,8,104,1606,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,9,119,3971,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,10,117,3640,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,11,125,2599,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,12,136,2507,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,13,146,3531,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,14,138,2333,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,15,145,3749,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,16,157,2249,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,17,156,3453,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,18,164,2069,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,19,170,3160,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,20,167,1653,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,21,157,3833,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,22,226,140,119
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,23,223,3336,108
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,24,188,3680,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,25,221,1821,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,26,202,3616,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,27,207,3993,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,28,209,3885,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,29,245,2874,112
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,30,242,884,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,31,297,3138,120
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,32,263,1594,118
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,33,238,3756,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,34,304,719,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,35,252,3584,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,36,265,3436,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,37,259,1904,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,38,316,199,100
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,39,277,3918,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,40,277,3843,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,41,270,4024,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,42,308,949,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,43,278,3664,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,44,307,1090,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,45,314,1857,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,46,303,2158,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,47,328,836,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,48,335,294,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,49,358,3416,145
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,50,332,3016,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,51,331,3617,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,52,345,2881,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,53,371,3966,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,54,373,1021,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,55,371,3872,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,56,368,3701,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,57,395,1118,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,58,379,2839,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,59,390,3086,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,60,388,3758,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,61,432,3620,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,62,407,733,106
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,63,391,3217,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,64,397,2152,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,65,415,2780,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,66,411,3838,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,67,435,1185,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,68,417,1888,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,69,449,2410,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,70,424,3339,51
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,71,432,1612,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,72,432,2929,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,73,467,2662,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,74,437,3138,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,75,453,2010,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,76,485,3717,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,77,467,3389,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,78,459,3904,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,79,475,3298,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,80,486,3211,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,81,493,2144,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,82,493,2751,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,83,497,682,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,84,511,3517,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,85,511,3994,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,86,501,1837,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,87,505,1201,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-41.jpg,88,514,613,66
