file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,0,70,1693,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,1,56,3996,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,2,72,3865,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,3,53,1068,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,4,97,3582,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,5,84,2106,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,6,91,593,103
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,7,135,725,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,8,144,3058,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,9,149,965,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,10,185,1451,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,11,267,3196,140
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,12,185,3423,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,13,184,2749,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,14,236,3906,120
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,15,191,1982,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,16,226,3673,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,17,262,897,101
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,18,292,309,122
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,19,266,477,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,20,260,1850,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,21,290,3042,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,22,309,1568,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,23,321,619,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,24,390,502,114
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,25,338,3943,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,26,340,1021,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,27,350,3332,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,28,361,2521,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,29,371,2050,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,30,378,1862,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,31,440,1540,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,32,446,206,108
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-37.jpg,33,423,2415,88
