file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,0,78,3488,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,1,72,1544,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,2,76,3882,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,3,79,1698,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,4,101,3711,110
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,5,73,892,48
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,6,88,1234,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,7,104,2010,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,8,115,2182,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,9,122,1599,51
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,10,142,868,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,11,174,3017,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,12,171,239,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,13,166,3228,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,14,183,1875,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,15,191,2613,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,16,193,760,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,17,185,3300,46
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,18,195,2063,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,19,211,2449,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,20,213,3739,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,21,228,1779,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,22,212,899,51
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.77.jpg,23,238,3084,50
