file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,0,87,2015,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,1,83,1813,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,2,101,1180,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,3,110,3842,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,4,116,2451,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,5,129,2315,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,6,127,419,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,7,139,1504,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,8,227,3578,144
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,9,166,3078,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,10,181,3389,112
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,11,170,2135,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,12,199,925,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,13,222,165,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,14,238,334,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,15,247,3094,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,16,266,1175,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,17,259,2210,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,18,273,2324,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,19,276,2905,52
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,20,315,3807,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,21,311,1071,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,22,332,3163,132
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,23,335,999,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,24,351,2212,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,25,368,213,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,26,415,2816,131
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,27,391,2410,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,28,394,1226,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,29,409,1993,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,30,392,2951,48
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,31,417,3740,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,32,404,1302,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,33,444,1082,112
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,34,435,393,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,35,483,1402,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,36,481,1696,98
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,37,486,990,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,38,522,2584,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,39,541,792,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,40,566,2643,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,41,565,697,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,42,622,2198,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,43,615,1633,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,44,622,826,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,45,630,1403,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,46,674,270,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,47,669,2709,98
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,48,674,3607,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,49,677,3172,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,50,664,151,51
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,51,696,1258,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,52,716,2070,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,53,746,2524,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,54,755,916,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,55,765,784,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,56,807,2073,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,57,808,3948,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,58,805,38,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,59,817,3674,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,60,838,1751,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,61,838,878,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,62,852,2489,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,63,851,2211,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,64,885,3080,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,65,887,2761,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,66,934,596,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,67,928,2369,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,68,939,3433,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,69,922,1008,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,70,942,237,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,71,957,4002,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,72,989,1829,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,73,1005,1169,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,74,1010,1344,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,75,1030,1914,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,76,1055,3667,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,77,1075,1706,114
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,78,1052,215,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,79,1063,101,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,80,1063,2167,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,81,1054,3350,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,82,1108,3222,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,83,1111,1042,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,84,1118,2061,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,85,1130,3586,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,86,1154,3872,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,87,1175,740,109
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,88,1162,1432,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,89,1176,3455,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,90,1184,344,110
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,91,1192,2005,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,92,1186,505,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,93,1176,2484,48
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,94,1207,1093,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,95,1215,2831,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,96,1217,1890,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,97,1276,2291,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,98,1290,3949,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,99,1336,802,106
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,100,1282,1438,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,101,1283,1622,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,102,1279,3133,51
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,103,1292,211,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,104,1314,543,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,105,1290,3250,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.01.jpg,106,1317,102,88
