file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,0,45,2472,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,1,99,3160,125
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,2,65,93,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,3,56,1710,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,4,139,1320,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,5,107,761,98
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,6,165,1964,107
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,7,165,221,109
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,8,154,1578,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,9,162,2168,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,10,225,3443,136
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,11,179,3761,77
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,12,309,162,108
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,13,210,1735,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,14,215,2735,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,15,238,2085,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,16,246,492,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,17,258,3091,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,18,393,3086,169
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,19,319,1420,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,20,312,274,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,21,317,679,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,22,451,2176,104
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,23,355,540,66
D:/jupyter-notebook/LiverCancer/Image_Original/grade2\Image2-38.jpg,24,375,2095,78
