file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,0,79,2949,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,1,88,1412,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,2,79,78,62
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,3,101,175,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,4,125,512,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,5,110,1741,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,6,126,1886,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,7,143,3118,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,8,137,3851,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,9,155,1181,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,10,154,1564,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,11,205,1958,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,12,202,3408,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,13,230,170,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,14,265,4033,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,15,253,3558,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,16,282,260,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,17,292,485,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,18,306,334,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,19,344,3917,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,20,353,2688,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,21,337,2894,47
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,22,346,1180,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,23,399,3356,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,24,395,706,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,25,401,1725,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,26,401,3026,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,27,454,1329,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,28,478,1643,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,29,498,270,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,30,489,3158,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,31,539,3731,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,32,583,986,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,33,579,1572,51
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,34,632,1146,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,35,638,2369,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,36,658,89,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,37,661,2788,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,38,670,437,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,39,682,860,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,40,674,3936,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,41,699,2924,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,42,724,765,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,43,749,327,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,44,784,1137,108
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,45,781,2148,64
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,46,769,51,45
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,47,838,194,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,48,837,2906,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,49,817,1210,55
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,50,829,1820,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,51,853,1283,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,52,847,1420,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,53,864,3058,60
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,54,905,884,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,55,909,3662,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade0\ImageN.55.jpg,56,926,1058,76
