file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,0,77,3828,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,1,70,1690,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,2,84,2441,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,3,103,1353,118
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,4,126,865,100
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,5,124,627,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,6,184,3000,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,7,182,513,112
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,8,198,2036,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,9,219,3549,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,10,215,3434,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,11,274,3655,133
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,12,223,984,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,13,231,796,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,14,243,652,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,15,267,226,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,16,293,2975,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,17,274,1091,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,18,257,3837,56
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,19,312,1607,123
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,20,290,3417,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,21,344,493,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,22,340,721,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,23,366,4023,83
D:/jupyter-notebook/LiverCancer/Image_Original/grade4\Image4-06.jpg,24,368,2808,105
