file_path,index,coord_x,coord_y,diameter
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,0,57,411,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,1,193,2551,212
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,2,147,2164,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,3,108,2000,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,4,131,1331,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,5,157,667,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,6,208,268,118
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,7,148,848,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,8,160,377,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,9,164,2807,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,10,199,1233,95
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,11,200,3963,113
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,12,185,3793,52
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,13,294,593,157
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,14,289,764,110
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,15,376,3443,239
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,16,308,1576,107
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,17,281,865,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,18,263,3183,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,19,255,48,56
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,20,299,2378,78
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,21,321,3974,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,22,323,171,96
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,23,349,1228,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,24,393,2161,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,25,355,1868,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,26,388,493,107
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,27,418,2378,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,28,413,1333,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,29,428,1970,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,30,471,3894,125
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,31,468,932,106
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,32,458,2931,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,33,468,1841,69
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,34,519,2429,74
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,35,515,490,102
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,36,549,3306,108
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,37,530,1289,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,38,519,2256,49
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,39,537,684,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,40,551,2585,89
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,41,542,1869,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,42,572,1022,57
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,43,610,1677,99
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,44,631,3682,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,45,629,2637,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,46,623,593,70
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,47,675,3276,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,48,675,1466,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,49,682,2159,75
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,50,672,3820,54
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,51,720,807,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,52,765,3227,135
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,53,744,626,115
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,54,811,2597,185
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,55,777,2413,103
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,56,783,1445,122
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,57,765,2930,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,58,804,1263,87
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,59,806,3039,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,60,787,2076,101
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,61,785,221,104
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,62,799,1705,93
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,63,816,3526,94
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,64,902,1530,130
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,65,845,3688,71
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,66,918,2737,129
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,67,946,252,186
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,68,901,1983,82
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,69,919,2125,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,70,929,1807,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,71,974,3148,150
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,72,914,2888,53
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,73,979,1712,119
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,74,949,2361,97
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,75,952,3899,117
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,76,989,1887,117
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,77,1109,3069,173
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,78,983,1108,58
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,79,985,2266,84
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,80,992,2032,61
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,81,1010,2557,102
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,82,1057,828,142
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,83,1112,2788,189
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,84,1243,3395,147
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,85,1098,3805,90
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,86,1112,1456,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,87,1101,214,65
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,88,1116,314,88
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,89,1153,2123,91
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,90,1121,2940,73
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,91,1148,2008,72
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,92,1165,1604,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,93,1197,801,86
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,94,1216,2388,118
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,95,1225,1935,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,96,1212,1816,68
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,97,1273,1321,100
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,98,1207,3927,67
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,99,1228,1735,79
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,100,1248,360,76
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,101,1257,2986,92
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,102,1284,2110,149
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,103,1391,2621,174
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,104,1263,3681,63
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,105,1267,3885,59
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,106,1374,2378,80
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,107,1374,540,81
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,108,1408,1025,118
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,109,1394,2279,85
D:/jupyter-notebook/LiverCancer/Image_Original/grade3\Image3-62.jpg,110,1375,1463,82
